run_id,ticker,horizon,W_star,rho_train,rho_test
20260303T233831Z,FTNT,21,200,0.3499950585498491,0.1963570162970463
20260303T233831Z,FTNT,31,180,0.3817104464900278,0.15188350879599466
20260303T233831Z,FTNT,42,60,0.3651085867438108,-0.044146786037903514
20260303T233831Z,FTV,10,300,0.466627062598998,0.3650089796328933
20260303T233831Z,FTV,21,300,0.546772163705619,0.2896225911493087
20260303T233831Z,FTV,31,300,0.612815908819621,0.12591112315404412
20260303T233831Z,FTV,42,300,0.6427697085421306,0.08833036539458558
20260303T233831Z,GD,10,280,0.5478936840138704,0.4186357984704211
20260303T233831Z,GD,21,280,0.6148942830746332,0.6194876263506448
20260303T233831Z,GD,31,260,0.6429533300423296,0.6374741200828159
20260303T233831Z,GD,42,260,0.642145060482715,0.5929525756700298
20260303T233831Z,GDDY,10,280,0.15262765147342275,0.07463154195616185
20260303T233831Z,GDDY,21,20,0.1011814206149911,0.05492514920897207
20260303T233831Z,GDDY,31,20,0.07563861308979049,0.20281869951985712
20260303T233831Z,GDDY,42,20,0.016173569043144945,0.17776508923590756
20260303T233831Z,GE,10,300,0.42296479687872734,0.02084909396866244
20260303T233831Z,GE,21,300,0.49188142598523593,-0.14122671221907862
20260303T233831Z,GE,31,300,0.5076193450007075,-0.3440251998374203
20260303T233831Z,GE,42,300,0.5362439569016695,-0.24490228343439355
20260303T233831Z,GEHC,10,280,0.42804693111980213,
20260303T233831Z,GEHC,21,280,0.7291866028708135,
20260303T233831Z,GEHC,31,260,0.2722680304769858,
20260303T233831Z,GEHC,42,20,-0.10239887067974236,0.010240484153527633
20260303T233831Z,GEN,10,20,0.008466500210791802,0.18429904070770775
20260303T233831Z,GEN,21,20,-0.0578178896889767,0.309707873636032
20260303T233831Z,GEN,31,20,-0.06640058437519866,0.3171066736144713
20260303T233831Z,GEN,42,20,-0.10781140560045846,0.21419723085217268
20260303T233831Z,GEV,10,40,0.600751437806977,
20260303T233831Z,GEV,21,40,0.4503826612643901,
20260303T233831Z,GEV,31,20,0.3722314733187493,
20260303T233831Z,GEV,42,20,0.21311200536552646,
20260303T233831Z,GILD,10,20,0.07024727882969618,-0.2204805826603086
20260303T233831Z,GILD,21,20,-0.01757481535905787,-0.2230926919148009
20260303T233831Z,GILD,31,20,-0.05751874423705157,-0.29401012394387166
20260303T233831Z,GILD,42,300,-0.0420504098388335,0.061551292743953295
20260303T233831Z,GIS,10,20,0.12014301187419768,0.05182995106414117
20260303T233831Z,GIS,21,20,0.16573463273995612,0.19602299537983686
20260303T233831Z,GIS,31,20,0.12318912916954668,0.1970804332452451
20260303T233831Z,GIS,42,20,0.047600116830012335,0.08280102989601408
20260303T233831Z,GL,10,300,0.46637161926464116,-0.12245201606903736
20260303T233831Z,GL,21,300,0.5325980069550301,-0.36548337159024186
20260303T233831Z,GL,31,300,0.534340672675056,-0.5620715350223544
20260303T233831Z,GL,42,300,0.5580465525321653,-0.7990487568469221
20260303T233831Z,GLW,10,280,0.33778095493115023,-0.03938545869727518
20260303T233831Z,GLW,21,260,0.4233315379297606,-0.14995080039359684
20260303T233831Z,GLW,31,260,0.48290366629383874,-0.12335806303197609
20260303T233831Z,GLW,42,280,0.4944347147483944,0.3156372475385435
20260303T233831Z,GM,10,280,0.37466298810202525,-0.04764727384092548
20260303T233831Z,GM,21,280,0.44308719414680586,-0.08461136284419658
20260303T233831Z,GM,31,280,0.4544260831482813,-0.12895671903763
20260303T233831Z,GM,42,300,0.48363789785261846,-0.21523792349480422
20260303T233831Z,GNRC,10,300,0.5171493545426948,0.06893047018908573
20260303T233831Z,GNRC,21,300,0.6072040146450275,0.4905194042598623
20260303T233831Z,GNRC,31,300,0.624768804016414,0.39321230185611694
20260303T233831Z,GNRC,42,300,0.6413233178611124,0.3533440028852873
20260303T233831Z,GOOG,10,300,0.6060855413036373,-0.24036287356634975
20260303T233831Z,GOOG,21,300,0.7419820857033461,-0.25945123578711365
20260303T233831Z,GOOG,31,300,0.8088705455850511,-0.4215688931039154
20260303T233831Z,GOOG,42,300,0.8484998708183652,-0.35670716588147783
20260303T233831Z,GOOGL,10,300,0.5908836447195898,-0.23618844445934647
20260303T233831Z,GOOGL,21,300,0.7195381207004737,-0.25429456040143067
20260303T233831Z,GOOGL,31,300,0.7932012499515813,-0.41335862349275154
20260303T233831Z,GOOGL,42,300,0.8285897430973902,-0.32748461555801006
20260303T233831Z,GPC,10,280,0.48173004578370926,0.31459958987299613
20260303T233831Z,GPC,21,260,0.5526662778243073,0.17900496796025633
20260303T233831Z,GPC,31,260,0.5860822027067227,0.1845410628019324
20260303T233831Z,GPC,42,260,0.6125967657110146,0.04257789235077115
20260303T233831Z,GPN,10,160,0.44688483602846607,0.15356911328476897
20260303T233831Z,GPN,21,160,0.42571715707916136,0.28322118515302797
20260303T233831Z,GPN,31,160,0.38342578390418625,0.33195577783627267
20260303T233831Z,GPN,42,300,0.3761506004926514,-0.11243153078015462
20260303T233831Z,GRMN,10,300,0.5344850823066166,0.1830273412532927
20260303T233831Z,GRMN,21,300,0.6281668779343597,0.4854161106069503
20260303T233831Z,GRMN,31,300,0.6556112723308687,0.6840468771169217
20260303T233831Z,GRMN,42,300,0.6513244991016877,0.3727475599035232
20260303T233831Z,GS,10,140,0.41343835309057797,0.25536520561475085
20260303T233831Z,GS,21,240,0.4658138949638528,0.012105607605400935
20260303T233831Z,GS,31,300,0.5257554373130942,0.11045251320959217
20260303T233831Z,GS,42,300,0.5887158352317714,0.2835651331064175
20260303T233831Z,GWW,10,280,0.45150529256034155,0.16752686077839452
20260303T233831Z,GWW,21,280,0.5579977348497694,0.017947019867549666
20260303T233831Z,GWW,31,280,0.5842702489599836,0.14286570486750286
20260303T233831Z,GWW,42,280,0.5490336156038715,-0.03716833494926873
20260303T233831Z,HAL,10,280,0.4200147528561545,0.11928542496694003
20260303T233831Z,HAL,21,280,0.3835191879556099,0.2546531892645521
20260303T233831Z,HAL,31,260,0.372459653922571,0.5441453876236486
20260303T233831Z,HAL,42,260,0.40180260390797556,0.5363705053557937
20260303T233831Z,HAS,10,280,0.6028171415108222,0.5278628092711848
20260303T233831Z,HAS,21,280,0.6821912903482946,0.5947647263855002
20260303T233831Z,HAS,31,280,0.7272493478134815,0.5160837364613211
20260303T233831Z,HAS,42,280,0.7502554743480231,0.36628931161152006
20260303T233831Z,HBAN,10,280,0.4426411418667777,0.04866341782852852
20260303T233831Z,HBAN,21,280,0.44109571515963303,-0.12934820494945973
20260303T233831Z,HBAN,31,280,0.45486865252618763,-0.06925382079712315
20260303T233831Z,HBAN,42,280,0.4872671158921095,-0.0970407898510153
20260303T233831Z,HCA,10,260,0.6332622697545007,-0.01344937102567752
20260303T233831Z,HCA,21,280,0.6565950787466186,-0.18971070059254094
20260303T233831Z,HCA,31,280,0.6488144963878789,-0.335536623999315
20260303T233831Z,HCA,42,280,0.6479292607389873,-0.5080473582870174
20260303T233831Z,HD,10,300,0.41621589227848366,0.2691438019577067
20260303T233831Z,HD,21,300,0.45339875715574646,0.2968024342070144
20260303T233831Z,HD,31,300,0.47266196525084003,0.2697195501964503
20260303T233831Z,HD,42,300,0.5071251848833518,0.2404932037959561
20260303T233831Z,HIG,10,300,0.5569329561369956,0.16546204769159523
20260303T233831Z,HIG,21,300,0.613406992916381,0.2786473068915817
20260303T233831Z,HIG,31,300,0.6146685754804906,0.05411190895542608
20260303T233831Z,HIG,42,300,0.6275724592435584,-0.23104388792462185
20260303T233831Z,HII,10,300,0.4653750942458791,0.2882724108375892
20260303T233831Z,HII,21,300,0.6058275441130205,0.47257246570223665
20260303T233831Z,HII,31,280,0.653839239119128,0.46644120039385245
20260303T233831Z,HII,42,280,0.6870638052402147,0.5030220267926642
20260303T233831Z,HLT,10,220,0.38244752943288407,0.15229252343470231
20260303T233831Z,HLT,21,300,0.3716814402324342,-0.5431804836384989
20260303T233831Z,HLT,31,300,0.3818846822433674,-0.5683647202276112
20260303T233831Z,HLT,42,300,0.3670677609651106,-0.5059576674255573
20260303T233831Z,HOLX,10,20,0.10131290338396803,-0.16613912895879826
20260303T233831Z,HOLX,21,20,0.06787913592818529,-0.1297007523969365
20260303T233831Z,HOLX,31,20,0.03117739603927113,-0.049177987866155515
20260303T233831Z,HOLX,42,20,0.026871883282935112,0.1530350424596935
20260303T233831Z,HON,10,300,0.4765466916866863,-0.45178764897074764
20260303T233831Z,HON,21,300,0.5437886274129295,-0.4053648641434901
20260303T233831Z,HON,31,300,0.5862055684979316,-0.4321636634602356
20260303T233831Z,HON,42,300,0.6533866379178489,-0.31976647206005004
20260303T233831Z,HOOD,10,240,0.4909582084582085,
20260303T233831Z,HOOD,21,240,0.5762281680637377,
20260303T233831Z,HOOD,31,240,0.6033452181295595,
20260303T233831Z,HOOD,42,240,0.6874212604246762,
20260303T233831Z,HPE,10,280,0.4920619770060225,0.11036876147572332
20260303T233831Z,HPE,21,280,0.5345980214585159,0.11927849424886719
20260303T233831Z,HPE,31,280,0.5850789806396833,0.21882357977653147
20260303T233831Z,HPE,42,280,0.632274071795833,-0.0724549017465758
20260303T233831Z,HPQ,10,300,0.36043867067312013,0.02032100353946324
20260303T233831Z,HPQ,21,300,0.36597609732824066,0.031970319756579296
20260303T233831Z,HPQ,31,300,0.380144773673547,-0.21464571196314858
20260303T233831Z,HPQ,42,300,0.3737664676788345,-0.36774338976173837
20260303T233831Z,HRL,10,40,0.0711027646072863,0.12061186244048779
20260303T233831Z,HRL,21,20,0.060880728222788075,0.0857113720311606
20260303T233831Z,HRL,31,20,0.04972826066013174,0.15317415416682176
20260303T233831Z,HRL,42,20,0.015956473712035374,0.16394332234015596
20260303T233831Z,HSIC,10,280,0.33114787888827146,-0.050297716075256745
20260303T233831Z,HSIC,21,280,0.3667896614921031,0.02604740327640292
20260303T233831Z,HSIC,31,300,0.3719158361719165,0.20010838639750705
20260303T233831Z,HSIC,42,300,0.3876143946082459,0.25425241755516986
20260303T233831Z,HST,10,280,0.4270434168397757,0.09888351179362115
20260303T233831Z,HST,21,300,0.5106957692876379,0.07825762024235307
20260303T233831Z,HST,31,300,0.567431725782188,-0.17770627286275567
20260303T233831Z,HST,42,300,0.5928894415764635,-0.35144151657913125
20260303T233831Z,HSY,10,180,0.31308222495145965,0.2769086388219701
20260303T233831Z,HSY,21,200,0.32357876420718634,0.6036858194279484
20260303T233831Z,HSY,31,200,0.30485312490951344,0.7105917929447341
20260303T233831Z,HSY,42,180,0.26513997270186435,0.7120754316881143
20260303T233831Z,HUBB,10,300,0.33648823167160696,0.1897458250469938
20260303T233831Z,HUBB,21,300,0.4272571662535005,0.10613356109539315
20260303T233831Z,HUBB,31,300,0.4659980126623605,0.012281533667524722
20260303T233831Z,HUBB,42,300,0.5164482784146956,-0.2639992786781778
20260303T233831Z,HUM,10,60,0.11880508121500942,0.09077673576177465
20260303T233831Z,HUM,21,40,0.13449672820203185,0.1932634592298458
20260303T233831Z,HUM,31,40,0.21069534066250187,0.271584328343636
20260303T233831Z,HUM,42,20,0.16054425176926485,0.31044992456836057
20260303T233831Z,HWM,10,300,0.4795652587778536,0.20847207931415304
20260303T233831Z,HWM,21,300,0.5318707474142436,0.3797202797202797
20260303T233831Z,HWM,31,300,0.5382125818867691,0.6158176398861941
20260303T233831Z,HWM,42,300,0.5392506577934134,0.48787953925568606
20260303T233831Z,IBKR,10,300,0.38284132969834933,-0.13136249426330338
20260303T233831Z,IBKR,21,300,0.4399341988822398,-0.3359792878876849
20260303T233831Z,IBKR,31,300,0.4723957537061001,-0.5089418777943366
20260303T233831Z,IBKR,42,300,0.47544641822564154,-0.6033631629961904
20260303T233831Z,IBM,10,300,0.3126353614601538,-0.2694707150805443
20260303T233831Z,IBM,21,300,0.3121488469593725,-0.3984465915763626
20260303T233831Z,IBM,31,300,0.3685246824330894,-0.5482319468906651
20260303T233831Z,IBM,42,300,0.44618624826737036,-0.6840069427225389
20260303T233831Z,ICE,10,300,0.535604337370936,-0.003690346213570667
20260303T233831Z,ICE,21,300,0.5705130334174182,-0.16775743340628838
20260303T233831Z,ICE,31,300,0.58880317847541,-0.2933748814523776
20260303T233831Z,ICE,42,300,0.5867474871821492,-0.5760881815927688
20260303T233831Z,IDXX,10,300,0.4696185820660322,0.48934493735212947
20260303T233831Z,IDXX,21,300,0.5698840021639355,0.4922756632680297
20260303T233831Z,IDXX,31,300,0.6265409969415237,0.17471209863162168
20260303T233831Z,IDXX,42,300,0.6743307153140027,0.22779793972454523
20260303T233831Z,IEX,10,300,0.3783208939413902,-0.01023279986420532
20260303T233831Z,IEX,21,300,0.461072367953393,-0.0945123578711365
20260303T233831Z,IEX,31,300,0.4942822383081859,-0.3992480693672943
20260303T233831Z,IEX,42,300,0.5064735161757786,-0.5158127268219012
20260303T233831Z,IFF,10,260,0.4822681073207228,0.10555959754401925
20260303T233831Z,IFF,21,300,0.5755653114556655,0.04278545881599317
20260303T233831Z,IFF,31,300,0.6381337998385782,0.07116244411326378
20260303T233831Z,IFF,42,300,0.6874173909600401,-0.16304127313301622
20260303T233831Z,INCY,10,80,0.08255135510769512,-0.2902030428795609
20260303T233831Z,INCY,21,80,0.10862483098324333,-0.2350890775890776
20260303T233831Z,INCY,31,80,0.11615070877522124,-0.1828556210259995
20260303T233831Z,INCY,42,60,0.15540109805430022,-0.10822800885838134
20260303T233831Z,INTC,10,300,0.11532874761954787,0.3075225643400651
20260303T233831Z,INTC,21,300,0.1651480756533816,-0.0596273955052581
20260303T233831Z,INTC,31,300,0.17014626773406355,-0.321379216908278
20260303T233831Z,INTC,42,300,0.22061703796509854,-0.636733313797534
20260303T233831Z,INTU,10,300,0.5826482816342567,-0.38133787099924354
20260303T233831Z,INTU,21,300,0.5819526081135139,-0.197448353173544
20260303T233831Z,INTU,31,300,0.5828711732485697,0.037325565641511974
20260303T233831Z,INTU,42,300,0.5689708759309386,0.20998129071523566
20260303T233831Z,INVH,10,180,0.6570707272972688,0.07971112403337414
20260303T233831Z,INVH,21,300,0.7277425041188288,-0.2872471040409972
20260303T233831Z,INVH,31,300,0.7358642349580121,-0.37428532719143737
20260303T233831Z,INVH,42,300,0.7267098953926717,-0.3926380091517706
20260303T233831Z,IP,10,300,0.3408906968361825,0.340444392287365
20260303T233831Z,IP,21,300,0.39626639954560694,0.4371857150483105
20260303T233831Z,IP,31,300,0.44813195795444927,0.3203089012328952
20260303T233831Z,IP,42,300,0.5066573235657627,0.03987557198566373
20260303T233831Z,IQV,10,260,0.6682644726096788,0.06820631591938538
20260303T233831Z,IQV,21,300,0.7443053652536324,0.27973095606683396
20260303T233831Z,IQV,31,300,0.7884488094551106,0.5414781194960031
20260303T233831Z,IQV,42,300,0.7999494264825396,0.7306764646214189
20260303T233831Z,IR,10,300,0.4540170655417331,-0.16011827549136512
20260303T233831Z,IR,21,300,0.5044025435876646,-0.35418245876261145
20260303T233831Z,IR,31,300,0.5357668443465619,-0.5120647608725104
20260303T233831Z,IR,42,300,0.5458835156421015,-0.5493722246015825
20260303T233831Z,IRM,10,280,0.34245228172058406,-0.1627340483035335
20260303T233831Z,IRM,21,280,0.3340424729315387,-0.3216800278842802
20260303T233831Z,IRM,31,260,0.3250803409888861,-0.48098688750862667
20260303T233831Z,IRM,42,260,0.3588998596729961,-0.6411004933552603
20260303T233831Z,ISRG,10,300,0.5135580859336683,0.3415382938907063
20260303T233831Z,ISRG,21,300,0.5774797464848377,0.3696418085731063
20260303T233831Z,ISRG,31,300,0.6804087876054635,0.32423113399268383
20260303T233831Z,ISRG,42,300,0.7055855530039994,0.34235286161891665
20260303T233831Z,IT,10,200,0.4735127196758738,-0.07578064902345048
20260303T233831Z,IT,21,200,0.46348902374890416,-0.10242800677583287
20260303T233831Z,IT,31,200,0.4528057748383575,-0.12280120515414633
20260303T233831Z,IT,42,220,0.44972422039152016,-0.1883198397389635
20260303T233831Z,ITW,10,300,0.42891765391462117,0.33960196231697587
20260303T233831Z,ITW,21,300,0.5250794008195857,0.44700261570490574
20260303T233831Z,ITW,31,300,0.5802641087929018,0.3470125999187101
20260303T233831Z,ITW,42,300,0.6142170248814025,0.26622635980434145
20260303T233831Z,IVZ,10,280,0.4245393015927134,-0.4652485812795229
20260303T233831Z,IVZ,21,300,0.4999411222012847,-0.2740724923931031
20260303T233831Z,IVZ,31,300,0.5828797739778926,0.007004470938897167
20260303T233831Z,IVZ,42,300,0.6569149651130131,0.37916732412145254
20260303T233831Z,J,10,120,0.3503406522844968,-0.06985021173293203
20260303T233831Z,J,21,300,0.4389439351505162,-0.3325201516041211
20260303T233831Z,J,31,300,0.5139222566795967,-0.5513548299688388
20260303T233831Z,J,42,300,0.5498893712582185,-0.3875346572594279
20260303T233831Z,JBHT,10,160,0.5524160804615152,-0.11833937511989709
20260303T233831Z,JBHT,21,140,0.6366730494620759,-0.1805160969861066
20260303T233831Z,JBHT,31,120,0.6611816119056201,-0.14780752898726102
20260303T233831Z,JBHT,42,120,0.6184888191988659,-0.1391032982064242
20260303T233831Z,JBL,10,180,0.5982221206174603,0.10746907914863864
20260303T233831Z,JBL,21,180,0.6136123561840238,0.08671599317017643
20260303T233831Z,JBL,31,300,0.6329326036415551,0.17263920877929814
20260303T233831Z,JBL,42,300,0.6598181750283357,0.12546040619435114
20260303T233831Z,JCI,10,280,0.5629260242366053,0.1914965683970752
20260303T233831Z,JCI,21,300,0.698016749030595,0.16026797629851067
20260303T233831Z,JCI,31,300,0.7752018206985087,-0.05560899607099307
20260303T233831Z,JCI,42,300,0.8167021524401556,-0.23049388003516444
20260303T233831Z,JKHY,10,140,0.06926453574873488,0.3009126791097627
20260303T233831Z,JKHY,21,140,0.07864054397991233,0.37510676945103216
20260303T233831Z,JKHY,31,120,0.12625926421048309,0.5121207454181427
20260303T233831Z,JKHY,42,60,0.17245220961535937,0.19325027726173857
20260303T233831Z,JNJ,10,100,0.27683492108994673,0.25376671075018326
20260303T233831Z,JNJ,21,300,0.24348393613219216,0.4286392996316661
20260303T233831Z,JNJ,31,300,0.25648579575323177,0.6507316081831728
20260303T233831Z,JNJ,42,280,0.2477485685118245,0.7322317661035929
20260303T233831Z,JPM,10,200,0.5666334521299964,-0.030378388859465186
20260303T233831Z,JPM,21,300,0.6565298786431539,0.05959002829231836
20260303T233831Z,JPM,31,300,0.6819881913883615,0.2412003793523912
20260303T233831Z,JPM,42,300,0.6781739186053733,0.3411807136577779
20260303T233831Z,KDP,10,280,0.32060995983974494,0.3556941463049758
20260303T233831Z,KDP,21,280,0.284925035396909,0.3285116765423492
20260303T233831Z,KDP,31,260,0.27982088651782344,0.048208534621578106
20260303T233831Z,KDP,42,260,0.2941784417159513,-0.37516867416329613
20260303T233831Z,KEY,10,300,0.44458841467838567,0.3406497607876091
20260303T233831Z,KEY,21,300,0.4888416898815837,0.15724123205039237
20260303T233831Z,KEY,31,300,0.5205772923354695,0.16100121934697192
20260303T233831Z,KEY,42,300,0.5389312129976721,0.042661677524062844
20260303T233831Z,KEYS,10,240,0.4240313850809758,0.04481106150465058
20260303T233831Z,KEYS,21,220,0.47155111761545554,0.2233543260816801
20260303T233831Z,KEYS,31,220,0.5012665145917882,0.24322003842175266
20260303T233831Z,KEYS,42,200,0.5429676863065335,0.33221161477584527
20260303T233831Z,KHC,10,260,0.19662866410725324,0.14521598318355858
20260303T233831Z,KHC,21,260,0.22954611874184588,0.06669546643626852
20260303T233831Z,KHC,31,260,0.2568292296024034,0.12111226132965265
20260303T233831Z,KHC,42,260,0.266379512707115,0.07505578025690031
20260303T233831Z,KIM,10,300,0.5031928095110125,0.32155468145878696
20260303T233831Z,KIM,21,300,0.5758327460852637,0.4076923076923077
20260303T233831Z,KIM,31,300,0.607246304176492,0.6091518764395067
20260303T233831Z,KIM,42,300,0.6389987105673225,0.6295561616662535
20260303T233831Z,KKR,10,200,0.6322065252045626,0.1811276772926465
20260303T233831Z,KKR,21,240,0.6939477737364144,0.07729746486635437
20260303T233831Z,KKR,31,300,0.7071629055603557,-0.03876845955832542
20260303T233831Z,KKR,42,300,0.6898306244035033,-0.2044631787751054
20260303T233831Z,KLAC,10,160,0.3150271359908813,0.08171996807560827
20260303T233831Z,KLAC,21,160,0.3128296851496738,0.05172563490340786
20260303T233831Z,KLAC,31,120,0.3020530986446034,-0.14043123363622365
20260303T233831Z,KLAC,42,60,0.26435918761573013,-0.15716293893944322
20260303T233831Z,KMB,10,20,0.11620113705248894,-0.08209812065639664
20260303T233831Z,KMB,21,200,0.09224661906290971,-0.057933370976849245
20260303T233831Z,KMB,31,20,0.11650412382997286,-0.32209811292663865
20260303T233831Z,KMB,42,20,0.12061291832468352,-0.3409782191457284
20260303T233831Z,KMI,10,300,0.41310679700052,-0.48790735785042055
20260303T233831Z,KMI,21,300,0.4329133191503663,-0.574883894731223
20260303T233831Z,KMI,31,300,0.4615974748005745,-0.5971955019645033
20260303T233831Z,KMI,42,300,0.4968461406341063,-0.45138065505037983
20260303T233831Z,KO,10,300,0.43958416889790214,0.08187706809223141
20260303T233831Z,KO,21,300,0.4086888336786775,0.22726738909945018
20260303T233831Z,KO,31,300,0.38622722842288076,0.20283836878471748
20260303T233831Z,KO,42,300,0.3787665151764792,0.09869936658927483
20260303T233831Z,KR,10,140,-0.05071935236431257,0.011065120505141976
20260303T233831Z,KR,21,120,-0.007133912189208885,0.12314913071577319
20260303T233831Z,KR,31,120,0.025658047873473144,0.09431387648236562
20260303T233831Z,KR,42,120,0.026455737587899802,0.04749156474450678
20260303T233831Z,KVUE,10,220,0.3597666018338428,
20260303T233831Z,KVUE,21,100,0.3467010259939422,
20260303T233831Z,KVUE,31,100,0.41327621208502513,
20260303T233831Z,KVUE,42,100,0.5118069720179022,
20260303T233831Z,L,10,280,0.5472872998118635,0.039190697766317936
20260303T233831Z,L,21,300,0.5942461346888251,0.44092243634228373
20260303T233831Z,L,31,300,0.6052418283190079,0.4238585557512531
20260303T233831Z,L,42,300,0.62086166865063,0.477312174559881
20260303T233831Z,LDOS,10,60,0.29776250947711447,0.21117846954570788
20260303T233831Z,LDOS,21,40,0.3656358775403639,0.2525736046927132
20260303T233831Z,LDOS,31,40,0.33646636877933916,0.2925367175617239
20260303T233831Z,LDOS,42,20,0.24000774209627712,0.2829249370475808
20260303T233831Z,LEN,10,180,0.3296825889486651,0.026009446152029204
20260303T233831Z,LEN,21,300,0.3029499817889247,0.5007206533924091
20260303T233831Z,LEN,31,300,0.2753421991464092,0.6162782820755993
20260303T233831Z,LEN,42,300,0.2560640878631106,0.40790298221490884
20260303T233831Z,LH,10,300,0.4203957079019111,0.16974544783954434
20260303T233831Z,LH,21,300,0.5314901545259625,0.44637804943148457
20260303T233831Z,LH,31,300,0.5952415516411345,0.6818859233166236
20260303T233831Z,LH,42,300,0.6374404529607358,0.7206230417239591
20260303T233831Z,LHX,10,200,0.37000673638537135,-0.1600823186388382
20260303T233831Z,LHX,21,200,0.46415301398205433,-0.20446465079148737
20260303T233831Z,LHX,31,180,0.5036611421811925,0.036349062103494395
20260303T233831Z,LHX,42,160,0.5048966564748937,0.23718869101905632
20260303T233831Z,LII,10,300,0.491192254628423,-0.11226741493448117
20260303T233831Z,LII,21,300,0.5917087375002267,-0.21715688891261414
20260303T233831Z,LII,31,300,0.6132117637107719,-0.332034954613196
20260303T233831Z,LII,42,300,0.6440942010225146,-0.2664607893965692
20260303T233831Z,LIN,10,300,0.5982222861975276,-0.07169665815155778
20260303T233831Z,LIN,21,300,0.6044221240023643,0.02995249025783377
20260303T233831Z,LIN,31,300,0.5890709394162412,-0.2792711014767646
20260303T233831Z,LIN,42,300,0.5382655402328288,-0.5051642134210941
20260303T233831Z,LLY,10,280,0.16412994735985792,0.34091771915191493
20260303T233831Z,LLY,21,280,0.19937203423382022,0.1916904844893691
20260303T233831Z,LLY,31,280,0.2044249613262792,0.038850122008647625
20260303T233831Z,LLY,42,280,0.26441563027071047,-0.1757363885892201
20260303T233831Z,LMT,10,20,0.10523472043930963,0.09512069735415192
20260303T233831Z,LMT,21,20,0.0699036638314095,0.16095452259178533
20260303T233831Z,LMT,31,140,0.06584016571246275,-0.44387391967463136
20260303T233831Z,LMT,42,140,0.09052419548288845,-0.5569120746969551
20260303T233831Z,LNT,10,180,0.44490906373807626,0.32566543688294064
20260303T233831Z,LNT,21,180,0.3866865191152308,0.25813166382090685
20260303T233831Z,LNT,31,300,0.37454781744635807,-0.2986722666305378
20260303T233831Z,LNT,42,300,0.351471545013675,-0.5153619006830016
20260303T233831Z,LOW,10,280,0.386895743356055,0.35480784293801093
20260303T233831Z,LOW,21,260,0.37021070274036816,0.34819641442868454
20260303T233831Z,LOW,31,120,0.3739759562195345,0.3680909110910652
20260303T233831Z,LOW,42,280,0.39729114617837247,0.49991396850974334
20260303T233831Z,LRCX,10,140,0.301817913659584,0.4637763527733382
20260303T233831Z,LRCX,21,300,0.3091414894725116,-0.3576896386056691
20260303T233831Z,LRCX,31,300,0.3361404069061959,-0.5832339791356184
20260303T233831Z,LRCX,42,300,0.34321716300179717,-0.8464125509997069
20260303T233831Z,LULU,10,200,0.40692019899286364,0.1492459275685731
20260303T233831Z,LULU,21,300,0.4524969808153661,-0.37611167458495703
20260303T233831Z,LULU,31,300,0.48849116488499283,-0.5868920200514833
20260303T233831Z,LULU,42,300,0.523595677771873,-0.7468070238712441
20260303T233831Z,LUV,10,180,0.36549893500410124,0.26497233779418305
20260303T233831Z,LUV,21,300,0.40574444304265234,0.4244701863022474
20260303T233831Z,LUV,31,300,0.46552083028658287,0.4002506435442351
20260303T233831Z,LUV,42,300,0.4987915127599805,0.33944954128440363
20260303T233831Z,LVS,10,300,0.5487191266751679,-0.1509102225314392
20260303T233831Z,LVS,21,300,0.6304173283559682,0.0600864784070891
20260303T233831Z,LVS,31,300,0.6563946975871316,0.10045386803956101
20260303T233831Z,LVS,42,300,0.6621979708882465,0.2554876811757546
20260303T233831Z,LW,10,180,0.485407442511729,0.008603091134315581
20260303T233831Z,LW,21,300,0.5688478864266153,-0.3244168045694763
20260303T233831Z,LW,31,300,0.5866640948799573,-0.45539899742582296
20260303T233831Z,LW,42,300,0.5690432136735748,-0.8068570655726618
20260303T233831Z,LYB,10,280,0.34496924656702593,0.07598640060629924
20260303T233831Z,LYB,21,280,0.3247223658285508,0.029675845242244682
20260303T233831Z,LYB,31,280,0.33076120430651446,-0.09425489104841817
20260303T233831Z,LYB,42,280,0.36651752494001855,-0.038730557565991613
20260303T233831Z,LYV,10,260,0.2916538332160792,0.03237184878340571
20260303T233831Z,LYV,21,240,0.2464051659664285,-0.07405449159548086
20260303T233831Z,LYV,31,280,0.22839759819366265,-0.3083693651269318
20260303T233831Z,LYV,42,280,0.22350237856688293,-0.3785685998716355
20260303T233831Z,MA,10,200,0.35847502714343643,-0.0006676429409989074
20260303T233831Z,MA,21,200,0.32011493952683817,0.07259195077785784
20260303T233831Z,MA,31,300,0.3251629039793392,0.4066793117463757
20260303T233831Z,MA,42,300,0.31885467205146395,0.3981561210919009
20260303T233831Z,MAA,10,120,0.5468476302169607,0.48766039917538917
20260303T233831Z,MAA,21,120,0.5870955422586489,0.6307867840074043
20260303T233831Z,MAA,31,120,0.603651236373223,0.7562126245847177
20260303T233831Z,MAA,42,100,0.6301717081595781,0.7653947592351839
20260303T233831Z,MAR,10,280,0.368801086522124,0.01576293360769221
20260303T233831Z,MAR,21,300,0.39438704388008106,-0.35247424331393795
20260303T233831Z,MAR,31,300,0.4247347173024065,-0.5928126270153093
20260303T233831Z,MAR,42,300,0.43993924689027153,-0.6127854292991907
20260303T233831Z,MAS,10,200,0.45121514487405223,0.36358005640037583
20260303T233831Z,MAS,21,300,0.5487370025609302,0.7986707948540009
20260303T233831Z,MAS,31,300,0.6006192208909185,0.7626405636092668
